        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , GPU Chip Power Draw [W] , CPU Temperature [°C] ,
2025-02-05 19:28:33 ,         375.0   ,            101.3   ,               46.3   ,        56.5   ,                   0.0   ,               61.0   ,
2025-02-05 19:28:34 ,         375.0   ,            101.3   ,               46.0   ,        56.2   ,                   0.0   ,               66.0   ,
2025-02-05 19:28:35 ,         435.0   ,            101.3   ,               46.2   ,        56.5   ,                   0.0   ,               65.0   ,
2025-02-05 19:28:36 ,         435.0   ,            101.3   ,               46.1   ,        56.3   ,                   0.0   ,               63.0   ,
2025-02-05 19:28:37 ,         375.0   ,            101.3   ,               45.9   ,        56.1   ,                   0.0   ,               61.0   ,
2025-02-05 19:28:38 ,         375.0   ,            101.3   ,               45.9   ,        55.9   ,                   0.0   ,               61.0   ,
2025-02-05 19:28:39 ,         375.0   ,            101.3   ,               45.8   ,        55.8   ,                   0.0   ,               66.0   ,
2025-02-05 19:28:40 ,         375.0   ,            101.3   ,               45.7   ,        55.8   ,                   0.0   ,               72.0   ,
2025-02-05 19:28:41 ,         375.0   ,            101.3   ,               45.7   ,        55.7   ,                   0.0   ,               62.0   ,
2025-02-05 19:28:42 ,         375.0   ,            101.3   ,               45.6   ,        55.7   ,                   0.0   ,               62.0   ,
2025-02-05 19:28:43 ,         375.0   ,            101.3   ,               45.5   ,        55.6   ,                   0.0   ,               56.0   ,
2025-02-05 19:28:44 ,         375.0   ,            101.3   ,               45.4   ,        55.6   ,                   0.0   ,               59.0   ,
2025-02-05 19:28:45 ,         375.0   ,            101.3   ,               45.3   ,        55.5   ,                   0.0   ,               61.0   ,
2025-02-05 19:28:46 ,         375.0   ,            101.3   ,               45.2   ,        55.4   ,                   0.0   ,               57.0   ,
2025-02-05 19:28:47 ,         375.0   ,            101.3   ,               45.1   ,        55.2   ,                   0.0   ,               65.0   ,
2025-02-05 19:28:48 ,         375.0   ,            101.3   ,               45.0   ,        55.0   ,                   0.0   ,               67.0   ,
2025-02-05 19:28:49 ,         375.0   ,            101.3   ,               44.8   ,        54.9   ,                   0.0   ,               58.0   ,
2025-02-05 19:28:50 ,         375.0   ,            101.3   ,               44.8   ,        54.8   ,                   0.0   ,               68.0   ,
2025-02-05 19:28:51 ,         375.0   ,            101.3   ,               44.6   ,        54.7   ,                   0.0   ,               62.0   ,
2025-02-05 19:28:52 ,         375.0   ,            101.3   ,               44.5   ,        54.6   ,                   0.0   ,               68.0   ,
2025-02-05 19:28:53 ,         375.0   ,            101.3   ,               44.6   ,        54.7   ,                   0.0   ,               64.0   ,
2025-02-05 19:28:54 ,         375.0   ,            101.3   ,               44.5   ,        54.7   ,                   0.0   ,               63.0   ,
2025-02-05 19:28:55 ,         375.0   ,            101.3   ,               44.5   ,        54.5   ,                   0.0   ,               59.0   ,
2025-02-05 19:28:56 ,         375.0   ,            101.3   ,               44.6   ,        54.7   ,                   0.0   ,               67.0   ,
2025-02-05 19:28:57 ,         375.0   ,            101.3   ,               44.5   ,        54.6   ,                   0.0   ,               62.0   ,
2025-02-05 19:28:58 ,         375.0   ,            101.3   ,               44.3   ,        54.4   ,                   0.0   ,               53.0   ,
2025-02-05 19:28:59 ,         375.0   ,            101.3   ,               44.4   ,        54.6   ,                   0.0   ,               58.0   ,
2025-02-05 19:29:00 ,         375.0   ,            101.3   ,               44.3   ,        54.5   ,                   0.0   ,               60.0   ,
2025-02-05 19:29:01 ,         375.0   ,            101.3   ,               44.3   ,        54.3   ,                   0.0   ,               63.0   ,
2025-02-05 19:29:02 ,         375.0   ,            101.3   ,               44.3   ,        54.5   ,                   0.0   ,               73.0   ,
2025-02-05 19:29:03 ,         375.0   ,            101.3   ,               44.3   ,        54.4   ,                   0.0   ,               72.0   ,
2025-02-05 19:29:04 ,         375.0   ,            101.3   ,               44.1   ,        54.3   ,                   0.0   ,               60.0   ,
2025-02-05 19:29:05 ,         375.0   ,            101.3   ,               44.2   ,        54.4   ,                   0.0   ,               62.0   ,
2025-02-05 19:29:06 ,         375.0   ,            101.3   ,               44.1   ,        54.2   ,                   0.0   ,               61.0   ,
2025-02-05 19:29:07 ,         375.0   ,            101.3   ,               44.0   ,        54.1   ,                   0.0   ,               64.0   ,
2025-02-05 19:29:08 ,         375.0   ,            101.3   ,               44.0   ,        54.1   ,                   0.0   ,               61.0   ,
2025-02-05 19:29:09 ,         375.0   ,            101.3   ,               43.9   ,        53.8   ,                   0.0   ,               62.0   ,
2025-02-05 19:29:10 ,         375.0   ,            101.3   ,               43.9   ,        54.2   ,                   0.0   ,               60.0   ,
2025-02-05 19:29:11 ,         375.0   ,            101.3   ,               43.9   ,        54.1   ,                   0.0   ,               61.0   ,
2025-02-05 19:29:12 ,         375.0   ,            101.3   ,               43.8   ,        53.9   ,                   0.0   ,               49.0   ,
2025-02-05 19:29:13 ,         375.0   ,            101.3   ,               43.9   ,        54.0   ,                   0.0   ,               59.0   ,
2025-02-05 19:29:14 ,         375.0   ,            101.3   ,               43.9   ,        54.1   ,                   0.0   ,               58.0   ,
2025-02-05 19:29:15 ,         375.0   ,            101.3   ,               43.8   ,        54.0   ,                   0.0   ,               58.0   ,
2025-02-05 19:29:16 ,         375.0   ,            101.3   ,               43.5   ,        53.7   ,                   0.0   ,               67.0   ,
2025-02-05 19:29:17 ,         855.0   ,           1375.2   ,               45.0   ,        56.5   ,                   0.0   ,               73.0   ,
2025-02-05 19:29:18 ,         855.0   ,           1375.2   ,               45.3   ,        57.0   ,                   0.0   ,               67.0   ,
2025-02-05 19:29:19 ,         765.0   ,            202.5   ,               44.9   ,        55.5   ,                   0.0   ,               64.0   ,
2025-02-05 19:29:20 ,         765.0   ,            202.5   ,               44.5   ,        54.8   ,                   0.0   ,               63.0   ,
2025-02-05 19:29:21 ,         855.0   ,           1375.2   ,               44.8   ,        55.6   ,                   0.0   ,               70.0   ,
2025-02-05 19:29:22 ,         855.0   ,           1375.2   ,               45.4   ,        56.8   ,                   0.0   ,               72.0   ,
2025-02-05 19:29:23 ,         405.0   ,            202.5   ,               45.1   ,        55.9   ,                   0.0   ,               71.0   ,
2025-02-05 19:29:24 ,         390.0   ,            202.5   ,               44.9   ,        55.4   ,                   0.0   ,               73.0   ,
2025-02-05 19:29:25 ,         675.0   ,            202.5   ,               44.9   ,        55.1   ,                   0.0   ,               65.0   ,
2025-02-05 19:29:26 ,         855.0   ,           1375.2   ,               45.8   ,        57.2   ,                   0.0   ,               62.0   ,
2025-02-05 19:29:27 ,         855.0   ,           1375.2   ,               46.1   ,        57.7   ,                   0.0   ,               62.0   ,
2025-02-05 19:29:28 ,         645.0   ,            202.5   ,               45.5   ,        56.1   ,                   0.0   ,               66.0   ,
2025-02-05 19:29:29 ,         855.0   ,           1375.2   ,               46.0   ,        57.4   ,                   0.0   ,               67.0   ,
2025-02-05 19:29:30 ,         855.0   ,           1375.2   ,               46.3   ,        57.9   ,                   0.0   ,               63.0   ,
2025-02-05 19:29:31 ,         855.0   ,           1375.2   ,               46.4   ,        57.9   ,                   0.0   ,               58.0   ,
2025-02-05 19:29:32 ,         855.0   ,           1375.2   ,               46.4   ,        57.8   ,                   0.0   ,               68.0   ,
2025-02-05 19:29:33 ,         690.0   ,            202.5   ,               45.8   ,        56.5   ,                   0.0   ,               68.0   ,
2025-02-05 19:29:34 ,         630.0   ,            202.5   ,               45.6   ,        55.9   ,                   0.0   ,               70.0   ,
