        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , GPU Chip Power Draw [W] , CPU Temperature [°C] ,
2025-02-04 20:25:53 ,         300.0   ,            101.3   ,               43.1   ,        53.3   ,                   0.0   ,               53.0   ,
2025-02-04 20:25:54 ,         300.0   ,            101.3   ,               43.0   ,        53.3   ,                   0.0   ,               54.0   ,
2025-02-04 20:25:55 ,         300.0   ,            101.3   ,               43.1   ,        53.3   ,                   0.0   ,               61.0   ,
2025-02-04 20:25:56 ,         300.0   ,            101.3   ,               43.0   ,        53.3   ,                   0.0   ,               52.0   ,
2025-02-04 20:25:57 ,         300.0   ,            101.3   ,               42.8   ,        53.0   ,                   0.0   ,               47.0   ,
2025-02-04 20:25:58 ,         960.0   ,           1375.2   ,               43.0   ,        53.5   ,                   0.0   ,               61.0   ,
2025-02-04 20:25:59 ,         960.0   ,           1375.2   ,               43.8   ,        55.3   ,                   0.0   ,               56.0   ,
2025-02-04 20:26:00 ,         960.0   ,           1375.2   ,               44.0   ,        55.7   ,                   0.0   ,               56.0   ,
2025-02-04 20:26:01 ,         375.0   ,            101.3   ,               43.2   ,        53.5   ,                   0.0   ,               49.0   ,
2025-02-04 20:26:02 ,         375.0   ,            101.3   ,               42.8   ,        53.0   ,                   0.0   ,               68.0   ,
2025-02-04 20:26:03 ,         300.0   ,            101.3   ,               42.6   ,        52.8   ,                   0.0   ,               77.0   ,
2025-02-04 20:26:04 ,         300.0   ,            101.3   ,               42.5   ,        52.9   ,                   0.0   ,               70.0   ,
2025-02-04 20:26:05 ,         300.0   ,            101.3   ,               42.4   ,        52.8   ,                   0.0   ,               71.0   ,
2025-02-04 20:26:06 ,         300.0   ,            101.3   ,               42.4   ,        52.7   ,                   0.0   ,               70.0   ,
2025-02-04 20:26:07 ,         300.0   ,            101.3   ,               42.3   ,        52.5   ,                   0.0   ,               71.0   ,
2025-02-04 20:26:08 ,         300.0   ,            101.3   ,               42.1   ,        52.3   ,                   0.0   ,               76.0   ,
2025-02-04 20:26:09 ,         960.0   ,           1375.2   ,               42.8   ,        54.2   ,                   0.0   ,               75.0   ,
2025-02-04 20:26:10 ,         960.0   ,           1375.2   ,               43.3   ,        54.7   ,                   0.0   ,               66.0   ,
2025-02-04 20:26:11 ,         960.0   ,           1375.2   ,               43.4   ,        54.9   ,                   0.0   ,               65.0   ,
2025-02-04 20:26:12 ,         960.0   ,           1375.2   ,               43.5   ,        55.1   ,                   0.0   ,               68.0   ,
2025-02-04 20:26:13 ,         960.0   ,           1375.2   ,               43.4   ,        55.1   ,                   0.0   ,               70.0   ,
2025-02-04 20:26:14 ,         960.0   ,           1375.2   ,               43.7   ,        55.3   ,                   0.0   ,               68.0   ,
2025-02-04 20:26:15 ,         375.0   ,            101.3   ,               42.8   ,        53.3   ,                   0.0   ,               64.0   ,
2025-02-04 20:26:16 ,         300.0   ,            101.3   ,               42.4   ,        52.3   ,                   0.0   ,               70.0   ,
2025-02-04 20:26:17 ,         300.0   ,            101.3   ,               42.1   ,        52.0   ,                   0.0   ,               66.0   ,
2025-02-04 20:26:18 ,         300.0   ,            101.3   ,               42.2   ,        52.2   ,                   0.0   ,               66.0   ,
2025-02-04 20:26:19 ,         300.0   ,            101.3   ,               41.8   ,        51.8   ,                   0.0   ,               71.0   ,
2025-02-04 20:26:20 ,         300.0   ,            101.3   ,               41.8   ,        51.7   ,                   0.0   ,               71.0   ,
2025-02-04 20:26:21 ,         300.0   ,            101.3   ,               41.6   ,        51.5   ,                   0.0   ,               67.0   ,
2025-02-04 20:26:22 ,         300.0   ,            101.3   ,               41.6   ,        51.4   ,                   0.0   ,               72.0   ,
2025-02-04 20:26:23 ,         300.0   ,            101.3   ,               41.5   ,        51.5   ,                   0.0   ,               65.0   ,
2025-02-04 20:26:24 ,         300.0   ,            101.3   ,               41.3   ,        51.2   ,                   0.0   ,               72.0   ,
2025-02-04 20:26:25 ,         300.0   ,            101.3   ,               41.4   ,        51.3   ,                   0.0   ,               65.0   ,
2025-02-04 20:26:26 ,         300.0   ,            101.3   ,               41.2   ,        51.3   ,                   0.0   ,               70.0   ,
2025-02-04 20:26:27 ,         300.0   ,            101.3   ,               41.2   ,        51.2   ,                   0.0   ,               64.0   ,
2025-02-04 20:26:28 ,         300.0   ,            101.3   ,               41.0   ,        50.8   ,                   0.0   ,               68.0   ,
2025-02-04 20:26:29 ,         300.0   ,            101.3   ,               41.0   ,        50.9   ,                   0.0   ,               62.0   ,
2025-02-04 20:26:30 ,         300.0   ,            101.3   ,               41.1   ,        50.9   ,                   0.0   ,               62.0   ,
2025-02-04 20:26:31 ,         300.0   ,            101.3   ,               40.9   ,        51.1   ,                   0.0   ,               62.0   ,
2025-02-04 20:26:32 ,         300.0   ,            101.3   ,               40.8   ,        50.7   ,                   0.0   ,               69.0   ,
2025-02-04 20:26:33 ,         300.0   ,            101.3   ,               40.9   ,        50.8   ,                   0.0   ,               63.0   ,
2025-02-04 20:26:34 ,         300.0   ,            101.3   ,               40.9   ,        50.8   ,                   0.0   ,               65.0   ,
