        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2025-02-04 19:20:17 ,         300.0   ,            101.3   ,               33.3   ,        42.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4592   ,
2025-02-04 19:20:18 ,         300.0   ,            101.3   ,               33.3   ,        42.9   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4592   ,
2025-02-04 19:20:19 ,         300.0   ,            101.3   ,               33.3   ,        42.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4593   ,
2025-02-04 19:20:20 ,         300.0   ,            101.3   ,               33.3   ,        42.8   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               47.0   ,                  4601   ,
2025-02-04 19:20:21 ,         300.0   ,            101.3   ,               33.3   ,        42.7   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4614   ,
2025-02-04 19:20:22 ,         300.0   ,            101.3   ,               33.4   ,        42.8   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4594   ,
2025-02-04 19:20:23 ,         300.0   ,            101.3   ,               33.3   ,        42.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4586   ,
2025-02-04 19:20:24 ,         300.0   ,            101.3   ,               33.3   ,        42.9   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               37.0   ,                  4586   ,
2025-02-04 19:20:25 ,         300.0   ,            101.3   ,               33.2   ,        42.6   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4584   ,
2025-02-04 19:20:26 ,         300.0   ,            101.3   ,               33.2   ,        42.7   ,            528   ,          1   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4585   ,
2025-02-04 19:20:27 ,         300.0   ,            101.3   ,               33.2   ,        42.7   ,            528   ,          5   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4603   ,
2025-02-04 19:20:28 ,         300.0   ,            101.3   ,               33.2   ,        42.8   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4590   ,
2025-02-04 19:20:29 ,         300.0   ,            101.3   ,               33.1   ,        42.7   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4586   ,
2025-02-04 19:20:30 ,         300.0   ,            101.3   ,               33.2   ,        42.8   ,            528   ,          7   ,                        6   ,                   0   ,                    1   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4586   ,
2025-02-04 19:20:31 ,         300.0   ,            101.3   ,               33.1   ,        42.7   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4584   ,
2025-02-04 19:20:32 ,         300.0   ,            101.3   ,               33.1   ,        42.7   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               39.0   ,                  4586   ,
2025-02-04 19:20:33 ,         300.0   ,            101.3   ,               33.1   ,        42.7   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4579   ,
2025-02-04 19:20:34 ,         300.0   ,            101.3   ,               33.0   ,        42.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4583   ,
2025-02-04 19:20:35 ,         300.0   ,            101.3   ,               32.9   ,        42.3   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4591   ,
2025-02-04 19:20:36 ,         300.0   ,            101.3   ,               33.0   ,        42.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               51.0   ,                  4602   ,
2025-02-04 19:20:37 ,         300.0   ,            101.3   ,               33.1   ,        42.7   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               50.0   ,                  4585   ,
2025-02-04 19:20:38 ,         300.0   ,            101.3   ,               32.9   ,        42.6   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4582   ,
2025-02-04 19:20:39 ,         300.0   ,            101.3   ,               33.0   ,        42.7   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4582   ,
2025-02-04 19:20:40 ,         300.0   ,            101.3   ,               33.0   ,        42.7   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               41.0   ,                  4582   ,
2025-02-04 19:20:41 ,         300.0   ,            101.3   ,               33.1   ,        42.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4579   ,
2025-02-04 19:20:42 ,         300.0   ,            101.3   ,               33.0   ,        42.6   ,            528   ,          5   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4582   ,
2025-02-04 19:20:43 ,         300.0   ,            101.3   ,               33.0   ,        42.7   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4582   ,
2025-02-04 19:20:44 ,         300.0   ,            101.3   ,               33.1   ,        42.5   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4582   ,
2025-02-04 19:20:45 ,         300.0   ,            101.3   ,               33.1   ,        42.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4583   ,
2025-02-04 19:20:46 ,         300.0   ,            101.3   ,               33.0   ,        42.5   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4606   ,
2025-02-04 19:20:47 ,         300.0   ,            101.3   ,               33.0   ,        42.7   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4593   ,
2025-02-04 19:20:48 ,         300.0   ,            101.3   ,               33.1   ,        42.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4582   ,
2025-02-04 19:20:49 ,         300.0   ,            101.3   ,               33.1   ,        42.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               40.0   ,                  4584   ,
2025-02-04 19:20:50 ,         300.0   ,            101.3   ,               32.9   ,        42.6   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4586   ,
2025-02-04 19:20:51 ,         300.0   ,            101.3   ,               33.1   ,        42.6   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4583   ,
2025-02-04 19:20:52 ,         300.0   ,            101.3   ,               33.0   ,        42.5   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               41.0   ,                  4594   ,
2025-02-04 19:20:53 ,         300.0   ,            101.3   ,               33.0   ,        42.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4600   ,
2025-02-04 19:20:54 ,         300.0   ,            101.3   ,               33.0   ,        42.6   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4587   ,
2025-02-04 19:20:55 ,         300.0   ,            101.3   ,               33.0   ,        42.6   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4585   ,
2025-02-04 19:20:56 ,         300.0   ,            101.3   ,               33.0   ,        42.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4585   ,
2025-02-04 19:20:57 ,         300.0   ,            101.3   ,               33.0   ,        42.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               37.0   ,                  4586   ,
2025-02-04 19:20:58 ,         300.0   ,            101.3   ,               32.9   ,        42.4   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4586   ,
2025-02-04 19:20:59 ,         300.0   ,            101.3   ,               32.9   ,        42.3   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4586   ,
2025-02-04 19:21:00 ,         300.0   ,            101.3   ,               33.0   ,        42.5   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4588   ,
2025-02-04 19:21:01 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4602   ,
2025-02-04 19:21:02 ,         300.0   ,            101.3   ,               32.8   ,        42.4   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4590   ,
2025-02-04 19:21:03 ,         300.0   ,            101.3   ,               32.9   ,        42.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4590   ,
2025-02-04 19:21:04 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4589   ,
2025-02-04 19:21:05 ,         300.0   ,            101.3   ,               32.9   ,        42.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4589   ,
2025-02-04 19:21:06 ,         300.0   ,            101.3   ,               33.0   ,        42.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               39.0   ,                  4589   ,
2025-02-04 19:21:08 ,         300.0   ,            101.3   ,               32.9   ,        42.5   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4589   ,
2025-02-04 19:21:09 ,         300.0   ,            101.3   ,               32.9   ,        42.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4589   ,
2025-02-04 19:21:10 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4588   ,
2025-02-04 19:21:11 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4588   ,
2025-02-04 19:21:12 ,         300.0   ,            101.3   ,               32.8   ,        42.5   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               36.0   ,                  4617   ,
2025-02-04 19:21:13 ,         300.0   ,            101.3   ,               32.7   ,        42.2   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4604   ,
2025-02-04 19:21:14 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4599   ,
2025-02-04 19:21:15 ,         300.0   ,            101.3   ,               32.9   ,        42.5   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               38.0   ,                  4590   ,
2025-02-04 19:21:16 ,         300.0   ,            101.3   ,               32.8   ,        42.2   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4590   ,
2025-02-04 19:21:17 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4589   ,
2025-02-04 19:21:18 ,         300.0   ,            101.3   ,               32.8   ,        42.1   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4590   ,
2025-02-04 19:21:19 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4608   ,
2025-02-04 19:21:20 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               38.0   ,                  4671   ,
2025-02-04 19:21:21 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4650   ,
2025-02-04 19:21:22 ,         300.0   ,            101.3   ,               32.8   ,        42.2   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4632   ,
2025-02-04 19:21:23 ,         300.0   ,            101.3   ,               32.8   ,        42.4   ,            529   ,          7   ,                        6   ,                   0   ,                    1   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               42.0   ,                  4630   ,
2025-02-04 19:21:24 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4629   ,
2025-02-04 19:21:25 ,         300.0   ,            101.3   ,               32.7   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4628   ,
2025-02-04 19:21:26 ,         300.0   ,            101.3   ,               32.7   ,        42.3   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4629   ,
2025-02-04 19:21:27 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4647   ,
2025-02-04 19:21:28 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4632   ,
2025-02-04 19:21:29 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4631   ,
2025-02-04 19:21:30 ,         300.0   ,            101.3   ,               32.8   ,        42.4   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4630   ,
2025-02-04 19:21:31 ,         300.0   ,            101.3   ,               32.8   ,        42.2   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4629   ,
2025-02-04 19:21:32 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               40.0   ,                  4629   ,
2025-02-04 19:21:33 ,         300.0   ,            101.3   ,               32.7   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4629   ,
2025-02-04 19:21:34 ,         300.0   ,            101.3   ,               32.7   ,        42.2   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4629   ,
2025-02-04 19:21:35 ,         300.0   ,            101.3   ,               32.8   ,        42.4   ,            529   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4629   ,
2025-02-04 19:21:36 ,         300.0   ,            101.3   ,               32.7   ,        42.3   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4629   ,
2025-02-04 19:21:37 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               48.0   ,                  4638   ,
2025-02-04 19:21:38 ,         300.0   ,            101.3   ,               32.7   ,        42.0   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4643   ,
2025-02-04 19:21:39 ,         300.0   ,            101.3   ,               32.6   ,        42.0   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4637   ,
2025-02-04 19:21:40 ,         300.0   ,            101.3   ,               32.7   ,        42.2   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4631   ,
2025-02-04 19:21:41 ,         300.0   ,            101.3   ,               32.6   ,        42.0   ,            529   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4636   ,
2025-02-04 19:21:42 ,         300.0   ,            101.3   ,               32.7   ,        42.2   ,            529   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4638   ,
2025-02-04 19:21:43 ,         300.0   ,            101.3   ,               32.7   ,        42.3   ,            529   ,          6   ,                        6   ,                   0   ,                    1   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               42.0   ,                  4625   ,
2025-02-04 19:21:44 ,         300.0   ,            101.3   ,               32.7   ,        42.1   ,            529   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4636   ,
2025-02-04 19:21:45 ,         300.0   ,            101.3   ,               32.7   ,        42.1   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4627   ,
2025-02-04 19:21:46 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4624   ,
2025-02-04 19:21:47 ,         300.0   ,            101.3   ,               32.8   ,        42.2   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               45.0   ,                  4653   ,
2025-02-04 19:21:48 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               42.0   ,                  4573   ,
2025-02-04 19:21:49 ,         300.0   ,            101.3   ,               32.8   ,        42.1   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4574   ,
2025-02-04 19:21:50 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4569   ,
2025-02-04 19:21:51 ,         300.0   ,            101.3   ,               32.7   ,        42.3   ,            529   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4574   ,
2025-02-04 19:21:52 ,         300.0   ,            101.3   ,               32.8   ,        42.5   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               48.0   ,                  4581   ,
2025-02-04 19:21:53 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4584   ,
2025-02-04 19:21:54 ,         300.0   ,            101.3   ,               32.9   ,        42.4   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4581   ,
2025-02-04 19:21:55 ,         300.0   ,            101.3   ,               32.9   ,        42.4   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4581   ,
2025-02-04 19:21:56 ,         300.0   ,            101.3   ,               32.8   ,        42.4   ,            529   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4580   ,
2025-02-04 19:21:57 ,         300.0   ,            101.3   ,               32.7   ,        42.2   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4578   ,
2025-02-04 19:21:58 ,         300.0   ,            101.3   ,               32.7   ,        42.2   ,            529   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4580   ,
2025-02-04 19:21:59 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4580   ,
2025-02-04 19:22:00 ,         300.0   ,            101.3   ,               32.9   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4578   ,
2025-02-04 19:22:01 ,         300.0   ,            101.3   ,               32.8   ,        42.1   ,            529   ,          5   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4575   ,
2025-02-04 19:22:02 ,         300.0   ,            101.3   ,               32.8   ,        42.3   ,            529   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               31.0   ,                  4575   ,
2025-02-04 19:22:03 ,         300.0   ,            101.3   ,               32.7   ,        42.0   ,            529   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               41.0   ,                  4588   ,
